ID,name,description,url,created,last modified,version,contributors,platforms,aliases,type,relationship citations,name_zh,description_zh
S0188,Starloader,[Starloader](https://attack.mitre.org/software/S0188) is a loader component that has been observed loading [Felismus](https://attack.mitre.org/software/S0171) and associated tools. (Citation: Symantec Sowbug Nov 2017),https://attack.mitre.org/software/S0188,16 January 2018,18 March 2020,1.1,"Alan Neville, @abnev",Windows,,malware,"(Citation: Symantec Sowbug Nov 2017),,(Citation: Symantec Sowbug Nov 2017)",Starloader,[starloader]（https://attack.mitre.org/software/s0188）是一个加载程序组件，已观察到加载[Felismus]（https://attack.mitre.mitre.org/software/software/s0171）和相关工具。 （引文：Symantec Sowbug 2017年11月）
S0380,StoneDrill,[StoneDrill](https://attack.mitre.org/software/S0380) is wiper malware discovered in destructive campaigns against both Middle Eastern and European targets in association with [APT33](https://attack.mitre.org/groups/G0064).(Citation: FireEye APT33 Sept 2017)(Citation: Kaspersky StoneDrill 2017),https://attack.mitre.org/software/S0380,14 May 2019,30 March 2020,1.1,,Windows,DROPSHOT,malware,"(Citation: FireEye APT33 Sept 2017),,(Citation: Kaspersky StoneDrill 2017),(Citation: Symantec Elfin Mar 2019)",斯托尼德里尔,[StoneDrill](https://attack.mitre.org/software/S0380) is wiper malware discovered in destructive campaigns against both Middle Eastern and European targets in association with [APT33](https://attack.mitre.org/groups /G0064)。（CITIT：FIREEYE APT33 2017年9月）（引文：Kaspersky Stonedrill 2017）
S0142,StreamEx,"[StreamEx](https://attack.mitre.org/software/S0142) is a malware family that has been used by [Deep Panda](https://attack.mitre.org/groups/G0009) since at least 2015. In 2016, it was distributed via legitimate compromised Korean websites. (Citation: Cylance Shell Crew Feb 2017)",https://attack.mitre.org/software/S0142,31 May 2017,30 March 2020,1.1,,Windows,,malware,"(Citation: Cylance Shell Crew Feb 2017),,(Citation: Cylance Shell Crew Feb 2017)",StreamEx,[Streamex]（https://attack.mitre.org/software/s0142）是一个恶意软件家族，自2015年以来一直在[deep panda]（https：//attack.mitre.org/groups/g0009）使用。 。2016年，它是通过合法受损的韩国网站分发的。 （引文：2017年2月Cylance Shell船员）
S1034,StrifeWater,[StrifeWater](https://attack.mitre.org/software/S1034) is a remote-access tool that has been used by [Moses Staff](https://attack.mitre.org/groups/G1009) in the initial stages of their attacks since at least November 2021.(Citation: Cybereason StrifeWater Feb 2022),https://attack.mitre.org/software/S1034,15 August 2022,11 October 2022,1.0,,Windows,,malware,"(Citation: Cybereason StrifeWater Feb 2022),,(Citation: Cybereason StrifeWater Feb 2022)",Strifewater,[strifewater]（https://attack.mitre.org/software/s1034）是一种远程 -  access工具，已在[Moses staff]（https://attack.mitre.mitre.mitre.org/groups/g1009）中使用，至少自2021年11月以来，其攻击的初期阶段。
S0491,StrongPity,[StrongPity](https://attack.mitre.org/software/S0491) is an information stealing malware used by [PROMETHIUM](https://attack.mitre.org/groups/G0056).(Citation: Bitdefender StrongPity June 2020)(Citation: Talos Promethium June 2020),https://attack.mitre.org/software/S0491,20 July 2020,15 October 2020,1.0,,Windows,,malware,"(Citation: Bitdefender StrongPity June 2020),(Citation: Talos Promethium June 2020),,(Citation: Talos Promethium June 2020),(Citation: Bitdefender StrongPity June 2020)",坚强,[strongpity]（https://attack.mitre.org/software/s0491）是[Promethium]（https://attack.mitre.org.org/groups/g0056）使用的恶意软件的信息。 2020年）（引文：2020年6月的Talos Promethium）
S0603,Stuxnet,"[Stuxnet](https://attack.mitre.org/software/S0603) was the first publicly reported piece of malware to specifically target industrial control systems devices. [Stuxnet](https://attack.mitre.org/software/S0603) is a large and complex piece of malware that utilized multiple different behaviors including multiple zero-day vulnerabilities, a sophisticated Windows rootkit, and network infection routines.(Citation: Symantec W.32 Stuxnet Dossier)(Citation: CISA ICS Advisory ICSA-10-272-01)(Citation: ESET Stuxnet Under the Microscope)(Citation: Langer Stuxnet) [Stuxnet](https://attack.mitre.org/software/S0603) was discovered in 2010, with some components being used as early as November 2008.(Citation: Symantec W.32 Stuxnet Dossier)",https://attack.mitre.org/software/S0603,14 December 2020,20 October 2022,1.2,,Windows,W32.Stuxnet,malware,",,(Citation: Symantec W.32 Stuxnet Dossier)",Stuxnet,[stuxnet]（https://attack.mitre.org/software/s0603）是第一个公开报告的恶意软件，专门针对工业控制系统设备。 [stuxnet]（https://attack.mitre.org/software/s0603）是一款大型且复杂的恶意软件，它利用了多种不同的行为，包括多个零日漏洞，复杂的Windows Windows rootkit，一个复杂的Windows rootkit和网络感染例程。 ：Symantec W.32 Stuxnet Dossier）（引用：CISA ICS Advisory ICSA-10-272-01）（引用：显微镜下的Eset Stuxnet）（引用：Langer Stuxnet）[stuxnet）[stuxnet] /Software/S0603）于2010年发现，最早在2008年11月使用了一些组件。（引用：Symantec W.32 Stuxnet Dossier）
S0018,Sykipot,[Sykipot](https://attack.mitre.org/software/S0018) is malware that has been used in spearphishing campaigns since approximately 2007 against victims primarily in the US. One variant of [Sykipot](https://attack.mitre.org/software/S0018) hijacks smart cards on victims. (Citation: Alienvault Sykipot DOD Smart Cards) The group using this malware has also been referred to as Sykipot. (Citation: Blasco 2013),https://attack.mitre.org/software/S0018,31 May 2017,13 May 2020,1.1,,Windows,,malware,",,(Citation: AlienVault Sykipot 2011),(Citation: Blasco 2013),(Citation: Alienvault Sykipot DOD Smart Cards)",Sykipot,[sykipot]（https://attack.mitre.org/software/s0018）是恶意软件，自2007年以来，它主要用于美国主要在美国的受害者。 [sykipot]（https://attack.mitre.org/software/s0018）的一种变体劫持了受害者的智能卡。 （引用：Alienvault Sykipot DOD智能卡）使用此恶意软件的组也称为Sykipot。 （引文：Blasco 2013）
S0242,SynAck,[SynAck](https://attack.mitre.org/software/S0242) is variant of Trojan ransomware targeting mainly English-speaking users since at least fall 2017. (Citation: SecureList SynAck Doppelgänging May 2018) (Citation: Kaspersky Lab SynAck May 2018),https://attack.mitre.org/software/S0242,17 October 2018,08 September 2021,1.3,,Windows,,malware,",,(Citation: Kaspersky Lab SynAck May 2018),(Citation: SecureList SynAck Doppelgänging May 2018)",Synack,[SYNACK]（https://attack.mitre.org/software/s0242）是特洛伊木马勒索软件的变体2018年5月）
S0060,Sys10,[Sys10](https://attack.mitre.org/software/S0060) is a backdoor that was used throughout 2013 by [Naikon](https://attack.mitre.org/groups/G0019). (Citation: Baumgartner Naikon 2015),https://attack.mitre.org/software/S0060,31 May 2017,18 March 2020,1.1,,Windows,,malware,"(Citation: Baumgartner Naikon 2015),,(Citation: Baumgartner Naikon 2015)",SYS10,[sys10]（https://attack.mitre.org/software/s0060）是[Naikon]（https://attack.mitre.org/groups/g0019）在整个2013年使用的后门。 （引文：Baumgartner Naikon 2015）
S0663,SysUpdate,[SysUpdate](https://attack.mitre.org/software/S0663) is a backdoor written in C++ that has been used by [Threat Group-3390](https://attack.mitre.org/groups/G0027) since at least 2020.(Citation: Trend Micro Iron Tiger April 2021),https://attack.mitre.org/software/S0663,29 November 2021,15 April 2022,1.0,,Windows,"FOCUSFJORD, HyperSSL, Soldier",malware,"(Citation: Trend Micro Iron Tiger April 2021),,(Citation: Trend Micro Iron Tiger April 2021)",sysupdate,[sysupdate]（https://attack.mitre.org/software/s0663）是用C ++编写的后门，已由[threat group-3390]（https://attack.mitre.mitre.org.org/groups/groups/g0027）使用。至少从2020年开始。（引用：趋势微铁老虎2021年4月）
S0096,Systeminfo,[Systeminfo](https://attack.mitre.org/software/S0096) is a Windows utility that can be used to gather detailed information about a computer. (Citation: TechNet Systeminfo),https://attack.mitre.org/software/S0096,31 May 2017,12 October 2022,1.1,,,,tool,"(Citation: Trend Micro DRBControl February 2020),(Citation: CISA SoreFang July 2016),(Citation: NCC Group APT15 Alive and Strong),(Citation: Kaspersky Turla),(Citation: FireEye admin@338),(Citation: Baumgartner Naikon 2015),(Citation: Symantec Orangeworm April 2018),(Citation: FireEye APT34 Dec 2017),(Citation: Mandiant Operation Ke3chang November 2014),(Citation: Cybereason OperationCuckooBees May 2022),(Citation: Bitdefender FunnyDream Campaign November 2020),(Citation: McAfee Honeybee),(Citation: TechNet Systeminfo)",系统信息,[SystemInfo]（https://attack.mitre.org/software/s0096）是Windows实用程序，可用于收集有关计算机的详细信息。 （引文：Technet SystemInfo）
S0098,T9000,"[T9000](https://attack.mitre.org/software/S0098) is a backdoor that is a newer variant of the T5000 malware family, also known as Plat1. Its primary function is to gather information about the victim. It has been used in multiple targeted attacks against U.S.-based organizations. (Citation: FireEye admin@338 March 2014) (Citation: Palo Alto T9000 Feb 2016)",https://attack.mitre.org/software/S0098,31 May 2017,31 March 2020,1.1,,Windows,,malware,",,(Citation: Palo Alto T9000 Feb 2016)",T9000,[T9000]（https://attack.mitre.org/software/s0098）是一个后门，是T5000恶意软件家族的新变体，也称为plat1。它的主要功能是收集有关受害者的信息。它已用于针对美国组织的多次有针对性攻击。 （引文：FireEye Admin@2014年3月338日）（引文：Palo Alto T9000 2016年2月）
S0586,TAINTEDSCRIBE,[TAINTEDSCRIBE](https://attack.mitre.org/software/S0586) is a fully-featured beaconing implant integrated with command modules used by [Lazarus Group](https://attack.mitre.org/groups/G0032). It was first reported in May 2020.(Citation: CISA MAR-10288834-2.v1  TAINTEDSCRIBE MAY 2020),https://attack.mitre.org/software/S0586,05 March 2021,26 April 2021,1.0,"Daniyal Naeem, BT Security",Windows,,malware,"(Citation: CISA MAR-10288834-2.v1  TAINTEDSCRIBE MAY 2020),,(Citation: CISA MAR-10288834-2.v1  TAINTEDSCRIBE MAY 2020)",污染,[TaintedScribe]（https://attack.mitre.org/software/s0586）是一种完整的灯塔灯塔植入物，与[lazarus group]使用的命令模块集成了[https://attack.mitarc.mitre.mitre.org.org/groups/groups/g0032） 。它于2020年5月首次报道。
S0164,TDTESS,[TDTESS](https://attack.mitre.org/software/S0164) is a 64-bit .NET binary backdoor used by [CopyKittens](https://attack.mitre.org/groups/G0052). (Citation: ClearSky Wilted Tulip July 2017),https://attack.mitre.org/software/S0164,16 January 2018,30 March 2020,1.1,,Windows,,malware,"(Citation: ClearSky Wilted Tulip July 2017),,(Citation: ClearSky Wilted Tulip July 2017)",tdtess,[TDTESS]（https://attack.mitre.org/software/s0164）是[CopyKittens]（https://attack.mitre.mitre.mitre.org/groups/groups/g0052）使用的64- bit .NET .NET .NET .NET二进制backdoor。 （引文：Clearsky Wilted Tulip 2017年7月）
S0560,TEARDROP,[TEARDROP](https://attack.mitre.org/software/S0560) is a memory-only dropper that was discovered on some victim machines during investigations related to the 2020 SolarWinds cyber intrusion. It was likely used by [APT29](https://attack.mitre.org/groups/G0016) since at least May 2020.(Citation: FireEye SUNBURST Backdoor December 2020)(Citation: Microsoft Deep Dive Solorigate January 2021),https://attack.mitre.org/software/S0560,06 January 2021,26 April 2021,1.1,,Windows,,malware,"(Citation: FireEye SUNBURST Backdoor December 2020),(Citation: Secureworks IRON RITUAL Profile),(Citation: MSTIC Nobelium Toolset May 2021),(Citation: MSTIC NOBELIUM May 2021),,(Citation: FireEye SUNBURST Backdoor December 2020),(Citation: Check Point Sunburst Teardrop December 2020),(Citation: Microsoft Deep Dive Solorigate January 2021)",泪珠,[Teardrop]（https://attack.mitre.org/software/s0560）是一种内存的滴管，在与2020年Solarwinds网络侵入有关的调查期间，在某些受害者机器上发现了一个内存的滴管。它很可能自2020年5月以来[apt29]（https://attack.mitre.org/groups/g0016）使用。（引用：2020年12月的FireEye Sunburst Backdoor）（引用：Microsoft Deep Dive Dive Dive Soloriate 2021年1月1月1日）
S0146,TEXTMATE,[TEXTMATE](https://attack.mitre.org/software/S0146) is a second-stage PowerShell backdoor that is memory-resident. It was observed being used along with [POWERSOURCE](https://attack.mitre.org/software/S0145) in February 2017. (Citation: FireEye FIN7 March 2017),https://attack.mitre.org/software/S0146,31 May 2017,20 July 2022,1.1,,Windows,DNSMessenger,malware,"(Citation: FireEye FIN7 March 2017),,(Citation: Cisco DNSMessenger March 2017),(Citation: FireEye FIN7 March 2017)",文字伴侣,[textmate]（https://attack.mitre.org/software/s0146）是第二阶段的PowerShell Backdoor，是内存居民。观察到与[PowerSource]（https://attack.mitre.org/software/s0145）一起使用。
S0131,TINYTYPHON,[TINYTYPHON](https://attack.mitre.org/software/S0131) is a backdoor  that has been used by the actors responsible for the MONSOON campaign. The majority of its code was reportedly taken from the MyDoom worm. (Citation: Forcepoint Monsoon),https://attack.mitre.org/software/S0131,31 May 2017,17 October 2018,1.0,,,,malware,"(Citation: Forcepoint Monsoon),,(Citation: Forcepoint Monsoon)",微小的,[tinytyphon]（https://attack.mitre.org/software/s0131）是一个后门，由负责季风活动的演员使用。据报道，其大部分代码都是从mydoom蠕虫中获取的。 （引文：力点季风）
S0436,TSCookie,[TSCookie](https://attack.mitre.org/software/S0436) is a remote access tool (RAT) that has been used by [BlackTech](https://attack.mitre.org/groups/G0098) in campaigns against Japanese targets.(Citation: JPCert TSCookie March 2018)(Citation: JPCert BlackTech Malware September 2019). [TSCookie](https://attack.mitre.org/software/S0436) has been referred to as [PLEAD](https://attack.mitre.org/software/S0435) though more recent reporting indicates a separation between the two.(Citation: JPCert PLEAD Downloader June 2018)(Citation: JPCert BlackTech Malware September 2019),https://attack.mitre.org/software/S0436,06 May 2020,15 April 2022,1.0,"Tatsuya Daitoku, Cyber Defense Institute, Inc.",Windows,,malware,"(Citation: JPCert TSCookie March 2018),,(Citation: JPCert BlackTech Malware September 2019),(Citation: JPCert TSCookie March 2018)",tscookie,[tscookie]（https://attack.mitre.org/software/s0436）是一种远程访问工具（rat），在[blacktps：//attack.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.org/groups/g0098 in针对日本目标的运动。（引用：JPCERT TSCOOKIE 2018年3月）（引文：JPCERT BLACKTECH恶意软件2019年9月）。 [tscookie]（https://attack.mitre.org/software/s0436）已被称为[[peale ead]（https://attack.mitre.org.org/software/s0435）两个。（引用：JPCERT求职者2018年6月）（引用：JPCERT BLACKTECH恶意软件2019年9月）
